credit_score,annual_income,loan_amount,loan_term_months,employment_status,property_ownership,debt_to_income_ratio,num_dependents,monthly_income,estimated_monthly_payment,total_dti,loan_eligibility
752,93156,37968,36,Employed,Rent,0.0680996615390438,0,7763.0,1189.78,0.2214,1
511,181068,27910,60,Employed,Mortgage,0.0918239636547973,4,15089.0,565.91,0.1293,0
502,160970,16592,84,Employed,Rent,0.1966415389426784,1,13414.17,258.61,0.2159,0
700,49428,10219,36,Self-employed,Rent,0.0239720827367838,2,4119.0,320.23,0.1017,0
415,149926,41606,60,Unemployed,Rent,0.2318296225796821,2,12493.83,843.62,0.2994,0
305,20450,45366,120,Self-employed,Own,0.5492982482472193,0,1704.17,550.41,0.8723,0
815,78810,3649,84,Employed,Rent,0.5939104157603224,3,6567.5,56.87,0.6026,0
753,143533,37087,24,Self-employed,Mortgage,0.1114216618834842,2,11961.08,1677.34,0.2517,1
771,52140,5809,36,Retired,Own,0.3101662742886205,2,4345.0,182.03,0.3521,1
580,133398,23806,120,Employed,Rent,0.0914981462111447,4,11116.5,288.83,0.1175,0
541,142153,40959,36,Employed,Mortgage,0.5871943040139653,2,11846.08,1283.51,0.6955,0
648,159657,39893,84,Employed,Mortgage,0.5301486611930484,0,13304.75,621.78,0.5769,0
413,185162,4113,36,Employed,Rent,0.0545873788167395,0,15430.17,128.89,0.0629,0
347,185571,27884,120,Employed,Mortgage,0.19219456154183,1,15464.25,338.31,0.2141,0
729,52743,6103,60,Employed,Mortgage,0.4089341907597616,1,4395.25,123.75,0.4371,1
608,79796,36619,60,Employed,Own,0.1762776235045415,4,6649.67,742.5,0.2879,0
300,60702,30939,12,Employed,Own,0.4372701040971932,0,5058.5,2691.34,0.9693,0
727,165228,4820,120,Self-employed,Own,0.0062070959971105,1,13769.0,58.48,0.0105,1
633,118129,6699,84,Unemployed,Own,0.215546761206938,1,9844.08,104.41,0.2262,0
682,20562,10982,120,Employed,Own,0.2352100247395056,0,1713.5,133.24,0.313,0
634,40479,11463,84,Employed,Rent,0.3052409503983748,2,3373.25,178.66,0.3582,0
712,72958,8741,36,Self-employed,Mortgage,0.1271146715806788,3,6079.83,273.91,0.1722,1
316,103224,1050,12,Unemployed,Own,0.0488557815207728,5,8602.0,91.34,0.0595,0
805,169855,27909,12,Employed,Rent,0.2324418716213723,1,14154.58,2427.76,0.404,1
437,25317,1481,60,Retired,Own,0.3537894434975921,5,2109.75,30.03,0.368,0
830,88145,44952,120,Employed,Own,0.1782693513613052,3,7345.42,545.39,0.2525,1
737,100187,21156,36,Self-employed,Mortgage,0.5567857798065694,2,8348.92,662.95,0.6362,0
688,68518,17623,36,Employed,Rent,0.4032194618541812,1,5709.83,552.24,0.4999,1
641,94817,46087,36,Employed,Mortgage,0.0362136144307968,4,7901.42,1444.2,0.219,0
843,196138,26408,60,Employed,Mortgage,0.0632206349077749,0,16344.83,535.46,0.096,1
641,165184,18442,12,Employed,Mortgage,0.0843284880537836,2,13765.33,1604.24,0.2009,0
529,161708,16217,12,Employed,Own,0.3127752087076195,4,13475.67,1410.69,0.4175,0
741,147297,4120,84,Employed,Rent,0.164489976035724,2,12274.75,64.22,0.1697,1
758,106473,15436,84,Self-employed,Rent,0.550157163629429,4,8872.75,240.59,0.5773,1
790,42424,31325,12,Retired,Rent,0.0964155279536038,1,3535.33,2724.91,0.8672,0
457,93706,22280,24,Employed,Mortgage,0.2208373008525027,1,7808.83,1007.66,0.3499,0
560,125497,15095,120,Employed,Own,0.4706896695353761,2,10458.08,183.14,0.4882,0
731,96937,31389,36,Employed,Rent,0.2929742360669954,4,8078.08,983.62,0.4147,1
504,165890,33967,60,Employed,Mortgage,0.2044074452531729,1,13824.17,688.73,0.2542,0
721,127442,12895,24,Employed,Own,0.4121809325866615,0,10620.17,583.21,0.4671,1
483,48873,1126,24,Self-employed,Mortgage,0.3895080412753179,3,4072.75,50.93,0.402,0
707,107711,36632,120,Unemployed,Rent,0.418739708076414,0,8975.92,444.45,0.4683,1
558,112722,14922,24,Employed,Rent,0.4673184247425948,4,9393.5,674.88,0.5392,0
531,34352,40856,84,Employed,Mortgage,0.1443463663461435,4,2862.67,636.79,0.3668,0
777,121459,22608,120,Retired,Rent,0.4852928720419854,0,10121.58,274.3,0.5124,1
646,53996,5098,12,Employed,Own,0.5333078212372216,0,4499.67,443.47,0.6319,0
378,57507,36091,36,Employed,Own,0.0509764482053451,2,4792.25,1130.96,0.287,0
568,182877,25360,12,Employed,Rent,0.15013459817649,2,15239.75,2206.03,0.2949,0
687,128429,20960,12,Employed,Own,0.3602807671790922,1,10702.42,1823.28,0.5306,1
763,122625,1727,60,Employed,Rent,0.5965902924660141,5,10218.75,35.02,0.6,1
740,172353,36370,36,Self-employed,Mortgage,0.4772164797419244,0,14362.75,1139.7,0.5566,1
754,23260,21424,36,Self-employed,Rent,0.2205862714886363,3,1938.33,671.35,0.5669,0
554,197239,33374,12,Self-employed,Own,0.2164388013834678,0,16436.58,2903.15,0.3931,0
695,162740,25106,12,Retired,Own,0.4102509336851406,3,13561.67,2183.93,0.5713,1
511,60371,38858,84,Unemployed,Own,0.0174735038903338,3,5030.92,605.65,0.1379,0
525,32397,9268,84,Employed,Rent,0.0809530119468517,1,2699.75,144.45,0.1345,0
622,126054,27751,12,Unemployed,Mortgage,0.3173165918050315,3,10504.5,2414.02,0.5471,0
626,127010,39807,120,Retired,Rent,0.0981078057569747,5,10584.17,482.97,0.1437,0
823,80618,4775,60,Employed,Own,0.4522583335334943,0,6718.17,96.82,0.4667,1
484,69169,47574,60,Employed,Mortgage,0.0804127875180653,1,5764.08,964.63,0.2478,0
561,74605,11622,120,Employed,Rent,0.0360758379589974,5,6217.08,141.01,0.0588,0
672,87310,29238,120,Self-employed,Own,0.2352779762437431,5,7275.83,354.74,0.284,1
457,180956,29140,24,Employed,Rent,0.526946281268242,0,15079.67,1317.92,0.6143,0
725,95853,21680,36,Employed,Rent,0.5817462612280444,5,7987.75,679.37,0.6668,0
697,47560,14861,60,Employed,Rent,0.4111215202431704,2,3963.33,301.33,0.4872,0
683,126392,22439,120,Self-employed,Rent,0.5566336645974876,5,10532.67,272.25,0.5825,1
305,121696,28569,12,Employed,Mortgage,0.0177513979559708,0,10141.33,2485.17,0.2628,0
731,147245,21363,24,Self-employed,Own,0.1444687140731633,1,12270.42,966.19,0.2232,1
653,57791,16124,120,Employed,Mortgage,0.2250919626026243,0,4815.92,195.63,0.2657,1
585,120944,35774,60,Unemployed,Rent,0.54594811943292,5,10078.67,725.37,0.6179,0
847,85838,49961,84,Self-employed,Rent,0.2059682154762272,0,7153.17,778.7,0.3148,1
648,104870,15397,24,Employed,Rent,0.1399133943654229,1,8739.17,696.36,0.2196,0
649,45469,42459,60,Retired,Mortgage,0.1547997537420566,1,3789.08,860.92,0.382,0
682,119377,5488,84,Retired,Mortgage,0.1655568525536829,5,9948.08,85.54,0.1742,1
573,84123,22199,12,Employed,Own,0.0027538712493308,4,7010.25,1931.06,0.2782,0
658,105072,36515,60,Employed,Rent,0.0431035430482463,5,8756.0,740.39,0.1277,1
587,158440,44169,60,Self-employed,Rent,0.0332751077223917,0,13203.33,895.59,0.1011,0
447,20424,35200,24,Employed,Mortgage,0.3332351600898361,5,1702.0,1592.0,1.2686,0
798,163785,25737,12,Self-employed,Own,0.1686100662333989,0,13648.75,2238.82,0.3326,1
651,151838,48476,120,Employed,Rent,0.4568553049853182,0,12653.17,588.15,0.5033,1
604,195624,16278,12,Employed,Rent,0.2106926087548113,4,16302.0,1416.0,0.2976,0
749,143657,28202,24,Self-employed,Mortgage,0.3888562897652813,4,11971.42,1275.5,0.4954,1
657,40428,37237,84,Self-employed,Own,0.2627067534857663,0,3369.0,580.38,0.435,0
366,101053,12968,120,Employed,Rent,0.0934891495950071,0,8421.08,157.34,0.1122,0
628,121514,9180,24,Employed,Mortgage,0.5530239488545003,2,10126.17,415.19,0.594,0
743,85113,47189,60,Self-employed,Rent,0.489489357817402,0,7092.75,956.82,0.6244,0
306,122379,6379,120,Employed,Mortgage,0.2005498360532492,2,10198.25,77.39,0.2081,0
484,77766,4480,36,Employed,Mortgage,0.3119930964740847,0,6480.5,140.39,0.3337,0
735,46558,12801,36,Employed,Own,0.4766716729999112,5,3879.83,401.14,0.5801,0
444,21132,46899,60,Employed,Mortgage,0.4264365185913564,5,1761.0,950.94,0.9664,0
768,157883,39236,120,Employed,Rent,0.4552577421165187,4,13156.92,476.04,0.4914,1
567,125725,20138,12,Employed,Rent,0.4672390878077028,2,10477.08,1751.77,0.6344,0
672,97848,44717,36,Employed,Mortgage,0.5672693784837999,2,8154.0,1401.27,0.7391,0
551,76451,10726,120,Employed,Mortgage,0.0662355983367427,5,6370.92,130.14,0.0867,0
338,177853,26514,84,Self-employed,Mortgage,0.4393441724957225,0,14821.08,413.25,0.4672,0
411,163911,25725,36,Self-employed,Mortgage,0.3202371206587227,3,13659.25,806.13,0.3793,0
558,95734,42450,12,Employed,Mortgage,0.5318871011991533,1,7977.83,3692.66,0.9948,0
652,174051,43640,84,Employed,Mortgage,0.2034962769526515,5,14504.25,680.18,0.2504,1
712,100967,46443,24,Retired,Mortgage,0.0791229851795124,0,8413.92,2100.49,0.3288,1
520,168439,48556,120,Employed,Rent,0.3632898447448769,4,14036.58,589.12,0.4053,0
525,120757,44606,12,Employed,Rent,0.1385545841139966,4,10063.08,3880.21,0.5241,0
371,128906,40502,120,Employed,Rent,0.1793940620031828,3,10742.17,491.4,0.2251,0
455,78525,24181,36,Employed,Own,0.0952242253990138,5,6543.75,757.74,0.211,0
737,119876,28553,36,Self-employed,Rent,0.3269544320153107,2,9989.67,894.75,0.4165,1
408,181448,4945,120,Self-employed,Own,0.5968307751744443,0,15120.67,60.0,0.6008,0
827,59410,47395,84,Retired,Own,0.4263470226677857,4,4950.83,738.71,0.5756,1
362,99732,45192,120,Employed,Mortgage,0.3236663909818911,3,8311.0,548.3,0.3896,0
454,154125,39160,84,Self-employed,Rent,0.3338391136150438,2,12843.75,610.36,0.3814,0
762,136899,5898,12,Employed,Own,0.5370571802915014,2,11408.25,513.06,0.582,1
545,197955,33698,24,Unemployed,Own,0.4072093209181283,5,16496.25,1524.07,0.4996,0
614,28675,43512,24,Unemployed,Mortgage,0.279927837228716,0,2389.58,1967.93,1.1035,0
401,193318,45156,36,Self-employed,Rent,0.5003571589308361,4,16109.83,1415.02,0.5882,0
589,171854,35017,12,Employed,Mortgage,0.1015581772459058,5,14321.17,3046.07,0.3143,0
708,87663,48699,12,Employed,Rent,0.5245062999726192,1,7305.25,4236.25,1.1044,0
554,77546,6918,120,Self-employed,Rent,0.5972813131445345,3,6462.17,83.93,0.6103,0
434,83633,28545,60,Employed,Mortgage,0.3859066567943425,5,6969.42,578.79,0.469,0
843,174594,8419,84,Employed,Mortgage,0.3521057078216026,4,14549.5,131.22,0.3611,1
656,95778,8008,60,Self-employed,Own,0.1359852729083758,4,7981.5,162.37,0.1563,1
838,121074,11292,12,Employed,Rent,0.2738672539650258,2,10089.5,982.27,0.3712,1
393,77058,25411,12,Employed,Own,0.4834233942111194,3,6421.5,2210.46,0.8277,0
500,159890,47240,12,Self-employed,Own,0.4721949002633575,2,13324.17,4109.33,0.7806,0
674,118659,29620,24,Employed,Rent,0.3096274518862731,0,9888.25,1339.63,0.4451,1
402,131643,20252,120,Employed,Own,0.1539303863724894,0,10970.25,245.71,0.1763,0
522,79837,43251,120,Employed,Rent,0.1400811456013753,5,6653.08,524.75,0.219,0
461,73081,3047,84,Self-employed,Own,0.469316416951172,4,6090.08,47.49,0.4771,0
541,47252,35945,60,Employed,Mortgage,0.5377867231959303,0,3937.67,728.83,0.7229,0
418,30476,30826,36,Employed,Rent,0.5014360737617384,3,2539.67,965.97,0.8818,0
316,45806,12751,12,Self-employed,Rent,0.1490177177571101,0,3817.17,1109.19,0.4396,0
702,184211,5951,60,Employed,Rent,0.3233707427917679,3,15350.92,120.66,0.3312,1
311,184210,25593,24,Employed,Own,0.2399392528868819,1,15350.83,1157.5,0.3153,0
460,93936,20193,12,Employed,Rent,0.0149308652254691,0,7828.0,1756.56,0.2393,0
751,146275,46594,120,Retired,Rent,0.1040298550016404,3,12189.58,565.31,0.1504,1
765,41765,14424,36,Employed,Rent,0.1113839414867081,4,3480.42,452.0,0.2413,0
437,43232,5529,24,Self-employed,Rent,0.1962960808442032,3,3602.67,250.06,0.2657,0
711,59719,22063,36,Unemployed,Rent,0.362028229945866,2,4976.58,691.37,0.501,1
380,189465,14479,12,Employed,Mortgage,0.5015801044855531,0,15788.75,1259.51,0.5814,0
319,138309,23038,12,Employed,Rent,0.0642971469256127,2,11525.75,2004.04,0.2382,0
768,184240,3933,12,Unemployed,Mortgage,0.302317803030309,3,15353.33,342.13,0.3246,1
578,68549,13317,36,Retired,Mortgage,0.552569080163691,5,5712.42,417.31,0.6256,0
696,74074,47155,24,Employed,Own,0.5588109270074811,1,6172.83,2132.69,0.9043,0
737,75552,2845,12,Employed,Own,0.468737099146896,2,6296.0,247.48,0.508,1
309,47614,8571,60,Employed,Mortgage,0.1135470795788532,0,3967.83,173.79,0.1573,0
327,143040,40750,120,Employed,Rent,0.5583377327624944,5,11920.0,494.41,0.5998,0
320,183182,28035,24,Employed,Mortgage,0.4159689080866558,5,15265.17,1267.95,0.499,0
672,175506,29579,120,Retired,Rent,0.3342836949764885,2,14625.5,358.87,0.3588,1
701,105974,29689,36,Employed,Own,0.1212235440343145,3,8831.17,930.35,0.2266,1
615,48308,15467,84,Unemployed,Own,0.4469479307015118,2,4025.67,241.07,0.5068,0
421,144518,14368,84,Retired,Own,0.2741044679343324,0,12043.17,223.94,0.2927,0
642,180615,4265,12,Employed,Mortgage,0.3431729498790978,0,15051.25,371.01,0.3678,0
625,154887,29511,36,Unemployed,Rent,0.0076071269050509,0,12907.25,924.77,0.0793,0
336,195729,18598,36,Employed,Mortgage,0.5396275572277506,2,16310.75,582.79,0.5754,0
410,116827,46198,12,Employed,Own,0.5725956291108045,5,9735.58,4018.69,0.9854,0
403,104519,36758,84,Self-employed,Own,0.4890365399152437,3,8709.92,572.92,0.5548,0
665,54696,42534,60,Self-employed,Rent,0.3328218070457261,5,4558.0,862.44,0.522,1
349,48509,44137,12,Employed,Rent,0.0401284686816345,4,4042.42,3839.41,0.9899,0
628,54399,25763,60,Employed,Own,0.0568184440704616,4,4533.25,522.38,0.1721,0
326,51062,18384,60,Unemployed,Mortgage,0.4167904453990367,3,4255.17,372.76,0.5044,0
415,172288,31959,36,Employed,Own,0.2356855954670484,2,14357.33,1001.48,0.3054,0
385,80626,16345,12,Employed,Rent,0.5440104993330184,1,6718.83,1421.83,0.7556,0
804,143196,5804,36,Employed,Own,0.4165779677531547,2,11933.0,181.88,0.4318,1
733,171288,46753,120,Retired,Mortgage,0.534915536030991,1,14274.0,567.24,0.5747,1
446,64266,21726,84,Employed,Mortgage,0.1160227400238535,2,5355.5,338.63,0.1793,0
497,27509,32031,24,Retired,Own,0.1276257309747074,5,2292.42,1448.68,0.7596,0
571,198773,3385,120,Employed,Rent,0.2629845740233946,2,16564.42,41.07,0.2655,0
794,74166,7880,24,Self-employed,Rent,0.5588216774887913,1,6180.5,356.39,0.6165,0
338,154242,14107,60,Employed,Own,0.2814444387254816,5,12853.5,286.04,0.3037,0
419,23722,44815,60,Employed,Rent,0.1758530622986606,4,1976.83,908.69,0.6355,0
328,179995,17561,12,Retired,Own,0.4288215381045768,0,14999.58,1527.6,0.5307,0
449,63764,29100,24,Employed,Mortgage,0.58010568905147,3,5313.67,1316.11,0.8278,0
675,70491,35772,24,Unemployed,Rent,0.160522242433819,4,5874.25,1617.87,0.4359,1
417,89229,33095,60,Self-employed,Own,0.1887319663983923,0,7435.75,671.05,0.279,0
809,178630,40911,60,Employed,Mortgage,0.1809283964954603,3,14885.83,829.53,0.2367,1
550,164173,28310,84,Retired,Rent,0.1353684050735625,4,13681.08,441.25,0.1676,0
424,69104,35785,36,Employed,Own,0.2398985903683388,4,5758.67,1121.37,0.4346,0
336,63974,31293,120,Unemployed,Own,0.2859925336076738,0,5331.17,379.67,0.3572,0
740,189175,39503,24,Employed,Rent,0.1265887298795986,3,15764.58,1786.61,0.2399,1
788,83007,31297,84,Employed,Mortgage,0.1634426636024612,0,6917.25,487.8,0.234,1
692,148929,12405,84,Employed,Mortgage,0.1266932385507583,2,12410.75,193.35,0.1423,1
803,100443,49288,60,Self-employed,Own,0.5413514508705272,4,8370.25,999.38,0.6607,0
457,150779,12782,12,Self-employed,Rent,0.41538770454666,0,12564.92,1111.89,0.5039,0
488,29949,34611,24,Employed,Rent,0.1415455434729969,5,2495.75,1565.36,0.7688,0
326,193028,33084,120,Retired,Mortgage,0.1200333293406664,5,16085.67,401.4,0.145,0
415,59406,30152,36,Self-employed,Mortgage,0.0917287015875663,4,4950.5,944.85,0.2826,0
574,99231,42686,120,Self-employed,Mortgage,0.4889246981738374,4,8269.25,517.9,0.5516,0
355,37814,25476,12,Employed,Mortgage,0.5109147211017684,4,3151.17,2216.12,1.2142,0
423,159525,47821,12,Employed,Own,0.1951861290135383,5,13293.75,4159.87,0.5081,0
703,102526,11427,84,Self-employed,Own,0.575696125494179,0,8543.83,178.1,0.5965,1
729,126765,43022,60,Self-employed,Rent,0.3299288104385178,4,10563.75,872.33,0.4125,1
795,129819,16523,120,Employed,Mortgage,0.4991488555090841,3,10818.25,200.47,0.5177,1
569,93543,31333,24,Employed,Rent,0.5304382070300293,5,7795.25,1417.11,0.7122,0
369,21726,40885,24,Unemployed,Mortgage,0.4467556913107628,4,1810.5,1849.12,1.4681,0
557,38876,31021,120,Employed,Mortgage,0.4602538055636795,1,3239.67,376.37,0.5764,0
422,87552,16944,24,Employed,Rent,0.1612113698162681,4,7296.0,766.33,0.2662,0
834,107387,42199,120,Employed,Own,0.3776816076557857,1,8948.92,511.99,0.4349,1
662,128830,9186,60,Employed,Rent,0.2996534543893592,3,10735.83,186.26,0.317,1
563,140049,21848,60,Self-employed,Rent,0.1134201506777359,0,11670.75,443.0,0.1514,0
653,121733,17797,60,Employed,Own,0.3210015705476928,3,10144.42,360.86,0.3566,1
450,23594,36590,60,Employed,Own,0.0255762390031149,1,1966.17,741.91,0.4029,0
794,36229,27393,36,Employed,Mortgage,0.0132040995119656,2,3019.08,858.4,0.2975,0
528,98524,1479,60,Self-employed,Mortgage,0.0387251348914998,1,8210.33,29.99,0.0424,0
718,164398,38945,84,Retired,Own,0.4229300876226803,4,13699.83,607.01,0.4672,1
500,174422,3419,36,Employed,Own,0.0288882664127072,5,14535.17,107.14,0.0363,0
844,67932,18764,24,Unemployed,Mortgage,0.1449635025153623,2,5661.0,848.64,0.2949,1
766,78160,44520,120,Self-employed,Own,0.1266251214427193,2,6513.33,540.15,0.2096,1
444,57464,47017,24,Self-employed,Rent,0.4428083519235529,2,4788.67,2126.45,0.8869,0
649,58845,10612,24,Employed,Rent,0.435081681102323,4,4903.75,479.95,0.533,0
736,70991,25823,24,Retired,Own,0.5054025688788357,0,5915.92,1167.9,0.7028,0
538,33439,19592,84,Self-employed,Rent,0.4181201252473587,3,2786.58,305.37,0.5277,0
356,103331,44221,84,Employed,Rent,0.3496989859837431,3,8610.92,689.24,0.4297,0
678,124497,42259,24,Employed,Rent,0.1423527942611975,0,10374.75,1911.26,0.3266,1
342,71095,14229,24,Self-employed,Own,0.0336465943366623,0,5924.58,643.54,0.1423,0
377,163464,47156,84,Self-employed,Rent,0.4153050245041453,3,13622.0,734.98,0.4693,0
617,25770,16228,24,Employed,Own,0.4067259368293637,4,2147.5,733.95,0.7485,0
408,188004,16659,36,Employed,Mortgage,0.3732683560648734,0,15667.0,522.03,0.4066,0
534,37935,46227,24,Employed,Mortgage,0.270094546286355,2,3161.25,2090.72,0.9315,0
459,192458,15061,120,Unemployed,Own,0.4042465283489673,2,16038.17,182.73,0.4156,0
414,134282,37011,60,Employed,Rent,0.1146027652370698,5,11190.17,750.45,0.1817,0
711,74205,18018,24,Employed,Mortgage,0.0298432325341564,3,6183.75,814.91,0.1616,1
714,179176,29286,120,Unemployed,Mortgage,0.3175634651099928,1,14931.33,355.32,0.3414,1
755,67098,26365,120,Unemployed,Own,0.1517633012774798,2,5591.5,319.88,0.209,1
845,76400,47494,12,Employed,Mortgage,0.4421839032010102,0,6366.67,4131.43,1.0911,0
412,165607,9142,60,Employed,Own,0.2909609985291208,3,13800.58,185.37,0.3044,0
698,42572,1817,12,Self-employed,Own,0.2666365865084394,4,3547.67,158.06,0.3112,0
349,145353,27750,36,Employed,Mortgage,0.4792565422762591,4,12112.75,869.58,0.551,0
536,163683,4390,84,Employed,Mortgage,0.08349957178623,0,13640.25,68.42,0.0885,0
320,34115,12956,120,Employed,Rent,0.332969923978281,5,2842.92,157.19,0.3883,0
820,111350,11745,36,Employed,Rent,0.5945894946056123,1,9279.17,368.05,0.6343,0
495,42354,8004,24,Unemployed,Own,0.0129349887020974,1,3529.5,362.0,0.1155,0
835,88822,27149,12,Retired,Mortgage,0.0116150615840802,4,7401.83,2361.65,0.3307,1
550,58706,2511,60,Retired,Own,0.2351648621583793,0,4892.17,50.91,0.2456,0
825,30071,10354,60,Self-employed,Own,0.1271707701953235,3,2505.92,209.94,0.2109,0
596,90717,38917,12,Unemployed,Own,0.1071137349779466,1,7559.75,3385.33,0.5549,0
800,127764,39577,84,Retired,Rent,0.4619707755645073,5,10647.0,616.86,0.5199,1
339,167201,26371,120,Employed,Rent,0.3430061932247885,3,13933.42,319.95,0.366,0
646,59433,36272,36,Employed,Own,0.3672447163543366,5,4952.75,1136.63,0.5967,0
381,78072,2807,120,Employed,Own,0.2085299920786493,2,6506.0,34.06,0.2138,0
631,37388,15538,120,Retired,Mortgage,0.1044179168251847,3,3115.67,188.52,0.1649,0
735,112492,24908,120,Retired,Rent,0.03014003557598,4,9374.33,302.2,0.0624,1
734,61030,3140,24,Employed,Rent,0.4681308954911323,3,5085.83,142.01,0.4961,1
647,174358,21764,84,Self-employed,Own,0.4056067345806934,5,14529.83,339.22,0.429,0
614,71023,6729,12,Employed,Rent,0.3140323561987606,3,5918.58,585.35,0.4129,0
759,176765,23609,24,Unemployed,Own,0.0224858952163775,0,14730.42,1067.77,0.095,1
712,95967,34589,24,Employed,Rent,0.1803067308021399,3,7997.25,1564.37,0.3759,1
569,58548,14993,60,Self-employed,Rent,0.2386885284592097,0,4879.0,304.0,0.301,0
309,34725,42078,24,Unemployed,Rent,0.3087640899176921,1,2893.75,1903.07,0.9664,0
738,171258,7290,120,Employed,Own,0.1007889043424371,5,14271.5,88.45,0.107,1
463,29473,5891,120,Employed,Mortgage,0.0913561686693507,0,2456.08,71.47,0.1205,0
737,91272,37840,84,Employed,Rent,0.3755403322524822,4,7606.0,589.78,0.4531,1
470,199427,27772,120,Employed,Own,0.3742437245287076,3,16618.92,336.95,0.3945,0
686,54471,43129,120,Employed,Own,0.3839218477323146,3,4539.25,523.27,0.4992,1
762,197685,40421,12,Employed,Rent,0.306627286554395,3,16473.75,3516.16,0.5201,1
325,183678,34723,84,Retired,Rent,0.5677594434400606,3,15306.5,541.2,0.6031,0
749,169216,20931,36,Employed,Rent,0.0918536971196042,3,14101.33,655.9,0.1384,1
509,32098,43416,36,Self-employed,Mortgage,0.5636765683527447,2,2674.83,1360.5,1.0723,0
368,153810,25304,24,Employed,Mortgage,0.3252279523903454,4,12817.5,1144.43,0.4145,0
604,49048,13395,36,Self-employed,Rent,0.5742780018525449,5,4087.33,419.75,0.677,0
715,29884,39792,84,Employed,Mortgage,0.423430277752635,2,2490.33,620.21,0.6725,0
509,174195,26366,84,Employed,Mortgage,0.154057841098314,5,14516.25,410.95,0.1824,0
822,147618,33907,24,Employed,Own,0.571773934913005,2,12301.5,1533.52,0.6964,0
780,136582,27946,24,Self-employed,Own,0.5528596332318101,4,11381.83,1263.92,0.6639,0
411,81489,47627,36,Unemployed,Mortgage,0.4052812010570761,5,6790.75,1492.46,0.6251,0
579,102832,11271,36,Employed,Mortgage,0.4712225758235124,0,8569.33,353.19,0.5124,0
575,112368,12656,36,Unemployed,Rent,0.2054977802596828,1,9364.0,396.59,0.2479,0
744,126973,19507,60,Employed,Rent,0.3203268080693116,3,10581.08,395.53,0.3577,1
773,172462,10417,12,Employed,Own,0.4639681121295811,0,14371.83,906.16,0.527,1
312,187831,16312,12,Employed,Rent,0.357529140091521,1,15652.58,1418.96,0.4482,0
520,105038,25377,120,Self-employed,Own,0.0630766904858664,0,8753.17,307.89,0.0983,0
522,53749,22719,120,Employed,Rent,0.3655018505453091,5,4479.08,275.64,0.427,0
459,179118,43564,120,Employed,Mortgage,0.0391604002743434,0,14926.5,528.55,0.0746,0
449,94367,29644,12,Self-employed,Rent,0.3474473705822153,4,7863.92,2578.68,0.6754,0
324,80320,8682,24,Employed,Mortgage,0.1510783876857465,0,6693.33,392.66,0.2097,0
466,110852,30812,36,Employed,Rent,0.2188531860062321,2,9237.67,965.54,0.3234,0
446,103707,14323,24,Employed,Mortgage,0.2658918008148207,3,8642.25,647.79,0.3408,0
535,95912,37376,24,Employed,Rent,0.5997016727301385,1,7992.67,1690.42,0.8112,0
603,162149,35504,24,Unemployed,Rent,0.2944682879301092,4,13512.42,1605.75,0.4133,0
468,24360,4002,60,Employed,Own,0.554874927057288,0,2030.0,81.15,0.5949,0
695,67768,33238,84,Self-employed,Mortgage,0.3442352302157821,0,5647.33,518.05,0.436,1
733,54847,45008,84,Employed,Mortgage,0.3074688691075196,2,4570.58,701.5,0.461,1
636,104679,11170,120,Employed,Own,0.1714646102623713,3,8723.25,135.52,0.187,0
311,45218,41620,84,Employed,Own,0.0854861822882836,3,3768.17,648.7,0.2576,0
655,92042,3851,12,Employed,Rent,0.2244046168689224,1,7670.17,334.99,0.2681,1
336,146412,8669,12,Unemployed,Mortgage,0.5380991610088295,0,12201.0,754.1,0.5999,0
449,192295,18450,24,Employed,Own,0.3998714156838022,4,16024.58,834.44,0.4519,0
657,185992,38344,120,Employed,Rent,0.0955541542019515,5,15499.33,465.22,0.1256,1
424,120850,42222,12,Self-employed,Own,0.0494425028814811,1,10070.83,3672.83,0.4141,0
449,154375,32316,36,Unemployed,Mortgage,0.2285241922342844,3,12864.58,1012.67,0.3072,0
515,83268,45989,120,Retired,Rent,0.3722337751279206,4,6939.0,557.97,0.4526,0
608,51295,30439,84,Retired,Own,0.1299334454752697,4,4274.58,474.43,0.2409,0
439,77464,6773,36,Retired,Rent,0.5383717370740972,5,6455.33,212.24,0.5712,0
756,177178,24882,36,Employed,Own,0.4572577825508128,4,14764.83,779.71,0.5101,1
383,92705,44048,12,Employed,Own,0.3061743136293138,0,7725.42,3831.67,0.8022,0
616,148557,12029,12,Employed,Own,0.4232642121393957,3,12379.75,1046.38,0.5078,0
609,99272,48069,60,Self-employed,Own,0.1556872989088267,2,8272.67,974.67,0.2735,0
471,168693,37924,12,Self-employed,Rent,0.3991666918327467,2,14057.75,3298.95,0.6338,0
687,36551,14808,60,Retired,Mortgage,0.351834693289709,2,3045.92,300.25,0.4504,0
761,93900,46097,12,Retired,Own,0.3280080072893663,3,7825.0,4009.91,0.8405,0
515,72714,46182,84,Self-employed,Rent,0.4749655336705956,5,6059.5,719.8,0.5938,0
520,108691,23912,36,Retired,Rent,0.5285863498394694,0,9057.58,749.32,0.6113,0
687,31047,40914,120,Employed,Mortgage,0.390732937967358,1,2587.25,496.4,0.5826,0
323,146118,36098,84,Employed,Mortgage,0.0975096001914857,5,12176.5,562.63,0.1437,0
341,92631,11031,60,Employed,Mortgage,0.3317056088766529,3,7719.25,223.67,0.3607,0
572,101410,23541,60,Employed,Own,0.2515858561480927,0,8450.83,477.33,0.3081,0
